id,课程名,评论
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,课程讲的很棒，学到很多东西
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,"围绕这一个项目讲解，比较直观，让初学者能够容易听懂
课程讲解很细致，但个人觉得针对样式部分的篇幅多了点

希望能针对V2.0出一些补丁教程
能在项目架构方面稍微再深入一点

总体来说还是很赞的"
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,"老师讲的非常好，收获很大，vue实战用到很多vue知识点，还有CSS的布局非常清晰，期待更多课程！
老师对CSS布局和动画能指导一下如何系统掌握吗？"
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,"这课程比较适合我这种中级的前端
这位老师您有空再用ANGULAR和REACT把这个项目再做一遍并且录制一个视频吗？
哈哈，个人无理请求，姑妄言之。"
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,"大学时候学的前端，那会儿一直在玩CSS，浏览器还是IE6 7 8主流，布局还都是table，前端概念也是刚刚才有，算是比较早接触吧，工作四年了一直在做营销，前端想重拾一下作为一个兴趣爱好，关注慕课网后，第一个付费教程就给你啦

学习暂时没问题，已经顺利配置好了环境，我这种半路杀出来的也能听懂，赞一个~  另外咨询下，我现在做SEM和运营，打算把前端作为主要方向，还来的及吗，职业规划方面有什么建议吗？"
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,非常好的课程，通过学习，收获非常多，老师经验非常丰富，希望后续再出多点好的实战课程，学习更多开发的知识。
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,大师出品，满满的干活。跟着项目学习了几天感觉学到了很多东西，自己也跟着练习做了几个小组件，很开心。希望老师继续出品。
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,昨天把项目用vue2.0全部写完啦，老师讲得真是没得说，不愧是滴滴前端掌门人~期待老师更高阶的课程~~~
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,课程讲的不错，很好。只是现在是2.0版，有些变化，需要适应。
75,微信小程序入门与实战  常用组件API开发技巧项目实战,老师讲的非常不错，很感谢
75,微信小程序入门与实战  常用组件API开发技巧项目实战,正在学习了 还买了老师写的书
75,微信小程序入门与实战  常用组件API开发技巧项目实战,学下来，我觉很不错，
75,微信小程序入门与实战  常用组件API开发技巧项目实战,老师很棒，很详细。十分适合初学者
75,微信小程序入门与实战  常用组件API开发技巧项目实战,不错，简单易懂....
75,微信小程序入门与实战  常用组件API开发技巧项目实战,讲的很好
101,BAT大咖助力 全面升级Android面试,良心课，查漏补缺，想换工作，这个课程提供了不少思路
71,程序猿的内功修炼，学好算法与数据结构,感觉挺不错的，有问题也会及时的解答！
71,程序猿的内功修炼，学好算法与数据结构,真的不错，老师讲的通俗易懂
71,程序猿的内功修炼，学好算法与数据结构,通俗易懂
117,Spring Boot企业微信点餐系统,很实用的技术视频
117,Spring Boot企业微信点餐系统,"辛苦了,谢谢!!!"
117,Spring Boot企业微信点餐系统,请问廖老师，何时出后续课程？
117,Spring Boot企业微信点餐系统,很期待 Spring Cloud
117,Spring Boot企业微信点餐系统,学到了，谢谢老师。
117,Spring Boot企业微信点餐系统,讲解得很细很细，动作迅速，思维清晰
117,Spring Boot企业微信点餐系统,学到了不少好的编程思维，讲解的非常好
50,响应式开发一招致胜,讲的很详细，受益匪浅！
50,响应式开发一招致胜,还可以
50,响应式开发一招致胜,知识点还是挺多的，希望再深入和丰富一些
50,响应式开发一招致胜,给666个赞
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,一些经验性的总结很有用
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,很牛皮
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,报着希望来的，很值！
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,非常好，对我的帮助很大！
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,牛B的老师，，，赶紧出Python
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,很不错的东西 ！
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,学到了很多，感谢老师，期待老师的新课程
75,微信小程序入门与实战  常用组件API开发技巧项目实战,还是有点基础的才听得懂
75,微信小程序入门与实战  常用组件API开发技巧项目实战,很不错，钱花的值！！
75,微信小程序入门与实战  常用组件API开发技巧项目实战,很好，学了30%就可以动手做公司项目了
75,微信小程序入门与实战  常用组件API开发技巧项目实战,老师讲的非常仔细，很满意。
75,微信小程序入门与实战  常用组件API开发技巧项目实战,很好很强大，支持
75,微信小程序入门与实战  常用组件API开发技巧项目实战,还行，废话有点多，布局讲太久
75,微信小程序入门与实战  常用组件API开发技巧项目实战,就目前学习来看，物有所值
75,微信小程序入门与实战  常用组件API开发技巧项目实战,讲的很深动，好好学习微信小程序！
75,微信小程序入门与实战  常用组件API开发技巧项目实战,太棒了！希望学完能得到心仪offer
101,BAT大咖助力 全面升级Android面试,最近想换工作，找到了老师的视频，觉得讲得很不错，覆盖面挺广的。
101,BAT大咖助力 全面升级Android面试,内容很全面 虽然都是涉及 但是扩展自己的知识广度很不错，对于面试的复习也有帮助，知识点很全!
101,BAT大咖助力 全面升级Android面试,老师讲的很全面！我要根据老师给的树枝再增添多多的树叶！
101,BAT大咖助力 全面升级Android面试,课程很好，通过课程可以了解自己的不足，即使不面试也很有用
101,BAT大咖助力 全面升级Android面试,刚开始看，还是有的放矢的，针对面试来讲解。
101,BAT大咖助力 全面升级Android面试,很全面，可以作为android知识学习的总纲，适合查漏补缺
101,BAT大咖助力 全面升级Android面试,"买的这个课程很值,很全面的知识点,还有源代码解析,不仅广而且深入.非常好,应该对面试有很大帮助~!"
101,BAT大咖助力 全面升级Android面试,老师讲的很不错了，大大开阔了视野，有没有QQ交流群呀能和爱学习的小伙们们一起交流交流经验。
71,程序猿的内功修炼，学好算法与数据结构,"课程很好,容易理解"
71,程序猿的内功修炼，学好算法与数据结构,老师说得特别好
71,程序猿的内功修炼，学好算法与数据结构,老师特别棒
71,程序猿的内功修炼，学好算法与数据结构,真的好，值了
71,程序猿的内功修炼，学好算法与数据结构,通俗易懂，nice。
50,响应式开发一招致胜,内容偏基础
50,响应式开发一招致胜,讲的很清晰
50,响应式开发一招致胜,不错，不错
50,响应式开发一招致胜,太赞啦，很有帮助！
50,响应式开发一招致胜,懂了很多知识，知道很多插件怎么用的了。
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,新手看视频都没有多少压力~很详尽
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,很详细
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,灰常实用，希望源代码可以早点下载
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,老师讲得很到位，学了很多有用的编程思想
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,老师讲的很细 通俗易懂
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,这个课程让我从0学会了服务端开发
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,真的很棒 老师讲的真好
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,"师者,传道,授业,解惑也！老师真棒！"
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,挺好...
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,挺好..
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,老师讲的非常的详细
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,老师讲的很好
97,ThinkPHP 5.0开发微信小程序商场打通全栈项目架构,非常仔細
75,微信小程序入门与实战  常用组件API开发技巧项目实战,老师讲解的很透彻，有乐趣
75,微信小程序入门与实战  常用组件API开发技巧项目实战,非常详细，有用
75,微信小程序入门与实战  常用组件API开发技巧项目实战,老师讲的很好
75,微信小程序入门与实战  常用组件API开发技巧项目实战,老师讲的很好
75,微信小程序入门与实战  常用组件API开发技巧项目实战,好好好
101,BAT大咖助力 全面升级Android面试,结合知识点，然后在看源码做笔记 横向切开，还是能提升下自己的
50,响应式开发一招致胜,很好，受益匪浅
50,响应式开发一招致胜,收获一点东西
50,响应式开发一招致胜,可以的，适合没有项目经验的我。。。
50,响应式开发一招致胜,还不错
50,响应式开发一招致胜,"还行吧,还是收获到一些东西的"
50,响应式开发一招致胜,讲的挺细致的，不错哦
50,响应式开发一招致胜,来为都是点赞！
50,响应式开发一招致胜,不错哟
50,响应式开发一招致胜,还不错
50,响应式开发一招致胜,讲的很好
50,响应式开发一招致胜,讲解细致，受益匪浅
109,对接真实数据 从0开发前后端分离企业级上线项目,学到了很多，期待下一期
109,对接真实数据 从0开发前后端分离企业级上线项目,很好很好，
109,对接真实数据 从0开发前后端分离企业级上线项目,老师讲的细致到位，推荐
